,movie_id,original_language,status,title,genres,keywords,overview,cast,crew
662,550,en,Released,Fight Club,['Drama'],"['supportgroup', 'dualidentity', 'nihilism', 'rageandhate', 'insomnia', 'dystopia', 'violence']","A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.","['Edward Norton', 'Brad Pitt', 'Meat Loaf']",['David Fincher']
663,11170,en,Released,We Are Marshall,['Drama'],"['americanfootball', '1970s', 'trainer', 'college', 'sport']","When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.","['Matthew McConaughey', 'Matthew Fox', 'Anthony Mackie']",['McG']
664,9292,en,Released,Hudson Hawk,"['Action', 'Adventure', 'Comedy']","['vatican', 'leonardodavinci', 'painting', 'masterthief']","Eddie Hawkins, called Hudson Hawk has just been released from ten years of prison and is planning to spend the rest of his life honestly. But then the crazy Mayflower couple blackmail him to steal some of the works of Leonardo da Vinci. If he refuses, they threaten to kill his friend Tommy.","['Bruce Willis', 'Danny Aiello', 'Andie MacDowell']",['Michael Lehmann']
665,10783,en,Released,Lucky Numbers,"['Action', 'Adventure', 'Comedy', 'Crime', 'Romance', 'Thriller']","['weatherforecast', 'tvstation', 'weather', 'lottery', 'wettermann', 'debt', 'womandirector']","Russ Richards is a TV weatherman and local celebrity on the verge of losing his shirt. Desperate to escape financial ruin, he schemes with Crystal the TV station's lotto ball girl to rig the state lottery drawing. The numbers come up right, but everything else goes wrong as the plan starts to unravel and the game turns rough.","['John Travolta', 'Lisa Kudrow', 'Tim Roth']",['Nora Ephron']
666,100241,en,Released,"I, Frankenstein","['Horror', 'Thriller']","['soul', 'queen', 'antihero', 'fantasy', 'prince', 'supernatural', 'frankenstein', 'goodvsevil', 'gargoyles', 'fighting', 'demon', 'dark', 'imax', '3d']","200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.","['Aaron Eckhart', 'Yvonne Strahovski', 'Bill Nighy']",['Stuart Beattie']
667,257,en,Released,Oliver Twist,"['Crime', 'Drama', 'Family']","['londonengland', 'childabuse', 'streetgang', 'runaway', 'childlabour', ""children'shome"", 'orphanage', 'thief', 'violence', 'goodandbad', 'child']","Oliver Twist the modern filmed version of Charles Dickens bestseller, a Roman Polanski adaptation. The classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.","['Barney Clark', 'Ben Kingsley', 'Jamie Foreman']",['Roman Polanski']
668,9947,en,Released,Elektra,"['Action', 'Fantasy']","['martialarts', 'basedoncomicbook', 'femaleassassin', 'spinoff']","Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.","['Jennifer Garner', 'Goran Visnjic', 'Will Yun Lee']",['Rob Bowman']
669,189,en,Released,Sin City: A Dame to Kill For,"['Crime', 'Thriller']","['detective', 'dystopia', 'dominatrix', 'murder', 'suspense', 'twins', 'basedongraphicnovel', 'darkhorsecomics', 'neo-noir', '3d']",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,"['Mickey Rourke', 'Jessica Alba', 'Josh Brolin']",['Robert Rodriguez']
670,12618,en,Released,Random Hearts,"['Drama', 'Romance']","['infidelity', 'politician', 'airplanecrash', 'death', 'deathofhusband', 'policesergeant', 'deathofwife']",After the death of their loved ones in a tragic plane crash 'Harrison Ford' and Kristin Scott Thomas find each others keys in each others loved ones posessions and realize that they were having an affair and must figure out all the details. Written by Andy HeitzThe wife of Police Sergeant Dutch Van Den Broek and the husband of politician Kay Chandler are killed in a plane crash. Now Dutch discovers some anomalies in what he told her before she left and discovers that she and Chandler's husband were travelling together. Dutch then goes to Chandler and tells her that he suspects that they were having an affair. He tells her that he wants to know the truth; she tells him that she doesn't but she later joins him and they grow close.,"['Harrison Ford', 'Kristin Scott Thomas', 'Charles S. Dutton']",['Sydney Pollack']
671,253412,en,Released,Everest,"['Adventure', 'Drama']","['mountains', 'snowstorm', 'hiking', 'climbing', 'snow', 'death', 'blizzard', 'mountainclimbing', 'basedontrueevents', 'mounteverest', '3d']","Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.","['Jason Clarke', 'Jake Gyllenhaal', 'Josh Brolin']",['Baltasar Kormákur']
672,1427,en,Released,Perfume: The Story of a Murderer,"['Crime', 'Fantasy', 'Drama']","['paris', 'femalenudity', 'prostitute', 'smalltown', 'obsession', 'orgy', 'badsmell', 'nudity', 'lonewolf', 'lavender', 'nose', 'childprodigy', 'fishmarket', 'daughter', 'supernatural', 'genius', ""children'shome"", 'death', 'perfume']","Jean-Baptiste Grenouille, born in the stench of 18th century Paris, develops a superior olfactory sense, which he uses to create the world's finest perfumes. However, his work takes a dark turn as he tries to preserve scents in the search for the ultimate perfume.","['Ben Whishaw', 'Simon Chandler', 'David Calder']",['Tom Tykwer']
673,818,en,Released,Austin Powers in Goldmember,"['Comedy', 'Crime', 'ScienceFiction']","['savingtheworld', 'submarine', 'brotherbrotherrelationship', 'clone', 'spy', 'helicopter', 'gold', 'submachinegun', 'asteroid', 'undercover', 'belgium', 'dutch', 'carjourney', 'nightclub', 'laser', 'sumoringer', 'familyhistory', 'auto', 'clowning', 'overweightman', 'conciliation', 'jamesbondspoof', 'duringcreditsstinger']","The world's most shagadelic spy continues his fight against Dr. Evil. This time, the diabolical doctor and his clone, Mini-Me, team up with a new foe -- '70s kingpin Goldmember. While pursuing the team of villains to stop them from world domination, Austin gets help from his dad and an old girlfriend.","['Mike Myers', 'Beyoncé Knowles', 'Seth Green']",['Jay Roach']
674,16577,en,Released,Astro Boy,"['Animation', 'Action', 'Family', 'ScienceFiction']",['superhero'],"Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him.","['Nicolas Cage', 'Kristen Bell', 'Bill Nighy']",['David Bowers']
675,329,en,Released,Jurassic Park,"['Adventure', 'ScienceFiction']","['exoticisland', 'dna', 'paleontology', 'tyrannosaurusrex', 'triceratops', 'brontosaurus', 'electricfence', 'island', 'dinosaur', 'amusementpark', 'themepark', 'jurassicpark']","A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.","['Sam Neill', 'Laura Dern', 'Jeff Goldblum']",['Steven Spielberg']
676,12160,en,Released,Wyatt Earp,"['Drama', 'Action', 'Western']","['gunslinger', 'gambling', 'sheriff', 'deputysheriff', 'wretch', 'wyattearp', 'historicalfigure', 'docholliday']","Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.","['Kevin Costner', 'Dennis Quaid', 'Gene Hackman']",['Lawrence Kasdan']
677,9331,en,Released,Clear and Present Danger,"['Action', 'Drama', 'Thriller']","['assassination', 'spy', 'ambush', 'cia', 'helicopter', 'basedonnovel', 'usapresident', 'sniper', 'fbi', 'colombia', 'drugtraffic', 'bomber', 'missionofmurder', 'mercenary', 'insurgence', 'coastguard', 'spying', 'war', 'carbomb', 'drugcartel', 'conspiracy', 'shootout', 'infantry', 'violence', 'jackryan', 'politicalcover-up']",CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,"['Harrison Ford', 'Willem Dafoe', 'Anne Archer']",['Phillip Noyce']
678,300168,zh,Released,Dragon Blade,"['Action', 'Drama', 'Adventure']",[],"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds.","['Jackie Chan', 'John Cusack', 'Adrien Brody']",['Daniel Lee']
679,9072,en,Released,Little Man,"['Comedy', 'Crime']","['baby', 'adoption', 'marriedcouple', 'smallperson', 'criminal']","After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.","['Marlon Wayans', 'Shawn Wayans', 'Kerry Washington']",['Keenen Ivory Wayans']
680,3536,en,Released,U-571,"['Action', 'Drama', 'Thriller', 'War']","['submarine', 'worldwarii', 'northatlantic', 'mission']","In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.","['Matthew McConaughey', 'Bill Paxton', 'Harvey Keitel']",['Jonathan Mostow']
681,9087,en,Released,The American President,"['Comedy', 'Drama', 'Romance']","['whitehouse', 'usapresident', 'newlove', 'widower', 'wildlifeconservation']","Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.","['Michael Douglas', 'Annette Bening', 'Michael J. Fox']",['Rob Reiner']
682,12177,en,Released,The Love Guru,"['Comedy', 'Romance']","['sport', 'icehockey', 'guru', 'comedy', 'bollywood', 'india', 'spiritualist', 'brokenheart', 'self-help', 'stanleycup', 'chastity', 'ashram', 'expert']","Born in America and raised in an Indian ashram, Pitka returns to his native land to seek his fortune as a spiritualist and self-help expert. His skills are put to the test when he must get a brokenhearted hockey player's marriage back on track in time for the man to help his team win the Stanley Cup.","['Mike Myers', 'Jessica Alba', 'Justin Timberlake']",['Marco Schnabel']
683,12138,en,Released,3000 Miles to Graceland,"['Action', 'Adventure', 'Comedy', 'Thriller', 'Crime']","['casino', 'submachinegun', 'hold-uprobbery', 'elvis', 'referencetoelvispresley', 'duringcreditsstinger']","It was an ingenious enough plan: rob the Riviera Casino's count room during an Elvis impersonator convention. But Thomas Murphy decided to keep all the money for himself and shot all his partners, including recently-freed ex-con Michael Zane. With $3.2 million at stake, the Marshals Service closing in, Michael must track down Murphy.","['Kurt Russell', 'Kevin Costner', 'Courteney Cox']",['Demian Lichtenstein']
